id	title	description	link	image_link	availability	price	brand	google product category
К 201СН	Петля для стекла 90 ° (стена-стекло) 201 сатин (нержавейка)	Петля для крепления стекла к стене под углом 90 градусов ( К201 )Петля для стеклянных дверей душевой кабины и стеклянных перегородок с толщиной стекла от 6 до 10 мм. Изготовлена из нержавеющей стали что позволяет использовать ее в условиях с повышенной влажностью ( Ванные комнаты , душевые перегородки, стеклянные конструкции в банях, саунах и спа )    Монтажная пластина оснащена отверстиями для монтажа к стене и располагается по центру петли, что позволяет равномерно переносить нагрузку на несущую поверхность. Применение такого материала как нержавеющая сталь позволяет выдерживать до 35 килограмм нагрузки на одну петлю, то есть на две петли можно распределить нагрузку до 70 кг. и соответственно на 3 до 100 кг. ( В редких случаях устанавливается максимально допустимая дверь 90 на 250 см. )  а максимально рекомендуемая ширина створки может достигать до 800 мм. Так же петля оснащена фиксатором положения каждые 90 градусов, а сама она может открываться на 90 градусов в каждую сторону.    В петле предусмотрен фиксатор для остановки двери в положения каждые 90 градусов, радиус движения петли 180° для открытия как в внутрь так и наружу. Цвет- Сатин, Хром.Монтаж - стекло стекло.Высота изделия - 90 мм.Ширина изделия - 63 мм.   В наличии есть другие модели петли и коннекторов этой серии.В наличии есть большой ассортимент ручек как на одно так и на два отверстияДля предотвращения попадания воды за пределы конструкций используются  силиконовые уплотнители и магниты.	https://ckl.com.ua/petlya-dlya-stekla-90--stena-steklo-201-satin-nerjaveyka	https://ckl.com.ua/images/p/e/petlya-dlya-stekla-90--stena-steklo-201-satin-nerjaveyka-260x260.jpg	in stock	512 UAH		Петли для стеклянных дверей
К 201ХН	Петля для стекла 90 ° (стена-стекло) 201 хром (нержавейка)	Петля для крепления стекла к стене под углом 90 градусов ( К201 )   Петля для стеклянных дверей душевой кабины и стеклянных перегородок с толщиной стекла от 6 до 10 мм. Изготовлена из нержавеющей стали что позволяет использовать ее в условиях с повышенной влажностью ( Ванные комнаты , душевые перегородки, стеклянные конструкции в банях, саунах и спа )    Монтажная пластина оснащена отверстиями для монтажа к стене и располагается по центру петли, что позволяет равномерно переносить нагрузку на несущую поверхность. Применение такого материала как нержавеющая сталь позволяет выдерживать до 35 килограмм нагрузки на одну петлю, то есть на две петли можно распределить нагрузку до 70 кг. и соответственно на 3 до 100 кг. ( В редких случаях устанавливается максимально допустимая дверь 90 на 250 см. )  а максимально рекомендуемая ширина створки может достигать до 800 мм. Так же петля оснащена фиксатором положения каждые 90 градусов, а сама она может открываться на 90 градусов в каждую сторону.    В петле предусмотрен фиксатор для остановки двери в положения каждые 90 градусов, радиус движения петли 180° для открытия как в внутрь так и наружу. Цвет- Сатин, Хром.Монтаж - стекло стекло.Высота изделия - 90 мм.Ширина изделия - 55 мм.   В наличии есть другие модели петли и коннекторов этой серии.В наличии есть большой ассортимент ручек как на одно так и на два отверстияДля предотвращения попадания воды за пределы конструкций используются  силиконовые уплотнители и магниты.	https://ckl.com.ua/petlya-dlya-stekla-90--stena-steklo-201-hrom-nerjaveyka	https://ckl.com.ua/images/p/e/petlya-dlya-stekla-90--stena-steklo-201-hrom-nerjaveyka-260x260.jpg	in stock	512 UAH		Петли для стеклянных дверей
К003	Петля для стекла (стекло-стекло) К003	Петля для стеклянных дверей толщиной от 8 до 10 мм. прямая ( 180° ) изготовлена из нержавеющей стали, фабричного производства  (Китай ).Петля сконструирована специально для душевых кабин и стеклянных дверей и перегородок  в которых одна неподвижная часть и створка двери расположены в одной линии.Применение такого материала как нержавеющая сталь позволяет выдерживать до 35 килограмм нагрузки  на одну петлю, а максимальна ширина створки может достигать 800 мм.Так же петля оснащена фиксатором положения каждые 90 градусов, а сама она может открываться на 90 градусов в каждую сторону и доводчиком в диапазоне 25° Цвет- Сатин, Хром.Монтаж - стекло стекло.Высота изделия - 90 мм.Ширина изделия - 55 мм.В наличии есть другие модели петли и коннекторов этой серии.В наличии есть большой ассортимент ручек как на одно так и на два отверстияДля предотвращения попадания воды за пределы конструкций используются  силиконовые уплотнители и магниты.	https://ckl.com.ua/petlya-dlya-stekla-steklo-steklo-k003	https://ckl.com.ua/images/p/e/petlya-dlya-stekla-steklo-steklo-k003-260x260.jpg	in stock	625 UAH		Петли для стеклянных дверей
К 202Х	Петля для стекла 180 ° (стекло-стекло) 202 хром	Петля для стеклянных дверей толщиной от 8 до 10 мм. прямая ( 180° ) изготовлена из нержавеющей стали, фабричного производства  (Китай ).Петля сконструирована специально для душевых кабин и стеклянных дверей и перегородок  в которых одна неподвижная часть и створка двери расположены в одной линии.Применение такого материала как нержавеющая сталь позволяет выдерживать до 35 килограмм нагрузки  на одну петлю, а максимальна ширина створки может достигать 800 мм.Так же петля оснащена фиксатором положения каждые 90 градусов, а сама она может открываться на 90 градусов в каждую сторону и доводчиком в диапазоне 25°  Цвет- Сатин, Хром.Монтаж - стекло стекло.Высота изделия - 90 мм.Ширина изделия - 55 мм.   В наличии есть другие модели петли и коннекторов этой серии.В наличии есть большой ассортимент ручек как на одно так и на два отверстияДля предотвращения попадания воды за пределы конструкций используются  силиконовые уплотнители и магниты.	https://ckl.com.ua/petlya-dlya-stekla-180--steklo-steklo-202-hrom	https://ckl.com.ua/images/p/e/petlya-dlya-stekla-180--steklo-steklo-202-hrom-260x260.jpg	in stock	512 UAH		Петли для стеклянных дверей
К 202С	Петля для стекла 180 ° (стекло-стекло) 202 сатин	Петля для стеклянных дверей толщиной от 8 до 10 мм. прямая ( 180° ) изготовлена из нержавеющей стали, фабричного производства  (Китай ).Петля сконструирована специально для душевых кабин и стеклянных дверей и перегородок  в которых одна неподвижная часть и створка двери расположены в одной линии.Применение такого материала как нержавеющая сталь позволяет выдерживать до 35 килограмм нагрузки  на одну петлю, а максимальна ширина створки может достигать 800 мм.Так же петля оснащена фиксатором положения каждые 90 градусов, а сама она может открываться на 90 градусов в каждую сторону и доводчиком в диапазоне 25°  Цвет- Сатин, Хром.Монтаж - стекло стекло.Высота изделия - 90 мм.Ширина изделия - 55 мм.   В наличии есть другие модели петли и коннекторов этой серии.В наличии есть большой ассортимент ручек как на одно так и на два отверстияДля предотвращения попадания воды за пределы конструкций используются  силиконовые уплотнители и магниты.	https://ckl.com.ua/petlya-dlya-stekla-180--steklo-steklo-202-satin	https://ckl.com.ua/images/p/e/petlya-dlya-stekla-180--steklo-steklo-202-satin-260x260.jpg	in stock	512 UAH		Петли для стеклянных дверей
К 202СН	Петля для стекла 180 ° (стекло-стекло) 202 сатин (нержавейка)	Петля для стеклянных дверей толщиной от 8 до 10 мм. прямая ( 180° ) изготовлена из нержавеющей стали, фабричного производства  (Китай ).Петля сконструирована специально для душевых кабин и стеклянных дверей и перегородок  в которых одна неподвижная часть и створка двери расположены в одной линии.Применение такого материала как нержавеющая сталь позволяет выдерживать до 35 килограмм нагрузки  на одну петлю, а максимальна ширина створки может достигать 800 мм.Так же петля оснащена фиксатором положения каждые 90 градусов, а сама она может открываться на 90 градусов в каждую сторону и доводчиком в диапазоне 25°  Цвет- Сатин, Хром.Монтаж - стекло стекло.Высота изделия - 90 мм.Ширина изделия - 55 мм.   В наличии есть другие модели петли и коннекторов этой серии.В наличии есть большой ассортимент ручек как на одно так и на два отверстияДля предотвращения попадания воды за пределы конструкций используются  силиконовые уплотнители и магниты.	https://ckl.com.ua/petlya-dlya-stekla-180--steklo-steklo-202-satin-nerjaveyka	https://ckl.com.ua/images/p/e/petlya-dlya-stekla-180--steklo-steklo-202-satin-nerjaveyka-260x260.jpg	in stock	682 UAH		Петли для стеклянных дверей
К 202ХН	Петля для стекла 180 ° (стекло-стекло) 202 хром (нержавейка)	Петля для стеклянных дверей толщиной от 8 до 10 мм. прямая ( 180° ) изготовлена из нержавеющей стали, фабричного производства  (Китай ).Петля сконструирована специально для душевых кабин и стеклянных дверей и перегородок  в которых одна неподвижная часть и створка двери расположены в одной линии.Применение такого материала как нержавеющая сталь позволяет выдерживать до 35 килограмм нагрузки  на одну петлю, а максимальна ширина створки может достигать 800 мм.Так же петля оснащена фиксатором положения каждые 90 градусов, а сама она может открываться на 90 градусов в каждую сторону и доводчиком в диапазоне 25° Цвет- Сатин, Хром.Монтаж - стекло стекло.Высота изделия - 90 мм.Ширина изделия - 55 мм.   В наличии есть другие модели петли и коннекторов этой серии.В наличии есть большой ассортимент ручек как на одно так и на два отверстияДля предотвращения попадания воды за пределы конструкций используются  силиконовые уплотнители и магниты.	https://ckl.com.ua/petlya-dlya-stekla-180--steklo-steklo-202-hrom-nerjaveyka	https://ckl.com.ua/images/p/e/petlya-dlya-stekla-180--steklo-steklo-202-hrom-nerjaveyka-260x260.jpg	in stock	682 UAH		Петли для стеклянных дверей
К 203Х	Петля для стекла 135 ° (стекло-стекло) 203 хром	Душевая петля для стекла 8-10 мм изготовлена из нержавеющей стали методом отливки под давлением.Петля сконструирована специально для угловых душевых кабин, в которых неподвижная панель и створка двери располагаются между собой под 135 градусов.Применение такого материала как нержавеющая сталь позволяет выдерживать до 35 килограмм нагрузки  на одну петлю, а максимальна ширина створки может достигать 800 мм.Так же петля оснащена фиксатором положения каждые 90 градусов, а сама она может открываться на 90 градусов в каждую сторону.Цвет- Сатин, Хром.Монтаж - стекло стекло.Высота изделия - 90 мм.Ширина изделия - 55 мм.   В наличии есть другие модели петли и коннекторов этой серии.В наличии есть большой ассортимент ручек как на одно так и на два отверстияДля предотвращения попадания воды за пределы конструкций используются  силиконовые уплотнители и магниты.	https://ckl.com.ua/petlya-dlya-stekla-135--steklo-steklo-203-hrom	https://ckl.com.ua/images/p/e/petlya-dlya-stekla-135--steklo-steklo-203-hrom-260x260.jpg	in stock	512 UAH		Петли для стеклянных дверей
К 203С	Петля для стекла 135 ° (стекло-стекло) 203 сатин	Душова петля для скла 8-10 мм виготовлена з нержавіючої сталі методом відливання під тиском.Петля сконструйована спеціально для кутових душових кабін, в яких нерухома панель і стулка дверей розташовуються між собою під 135 градусів.Застосування такого матеріалу як нержавіюча сталь дозволяє витримувати до 35 кілограм навантаження на одну петлю, а максимальна ширина стулки може досягати 800 мм.Так само петля оснащена фіксатором положення кожні 90 градусів, а сама вона може відкриватися на 90 градусів в кожну сторону. Колір-Сатін, Хром.Монтаж - скло скло.Висота виробу - 90 мм.Ширина вироби - 55 мм.В наявності є інші моделі петлі і конекторів цієї серії.В наявності є великий асортимент ручок як на одне так і на два отвориДля запобігання попадання води за межі конструкцій використовуються силіконові ущільнювачі і магніти.	https://ckl.com.ua/petlya-dlya-stekla-135--steklo-steklo-203-satin	https://ckl.com.ua/images/p/e/petlya-dlya-stekla-135--steklo-steklo-203-satin-260x260.jpg	in stock	512 UAH		Петли для стеклянных дверей
К 203ХН	Петля для стекла 135 ° (стекло-стекло) 203 хром (нержавейка)	Душевая петля для стекла 8-10 мм изготовлена из нержавеющей стали методом отливки под давлением.Петля сконструирована специально для угловых душевых кабин, в которых неподвижная панель и створка двери располагаются между собой под 135 градусов.Применение такого материала как нержавеющая сталь позволяет выдерживать до 35 килограмм нагрузки  на одну петлю, а максимальна ширина створки может достигать 800 мм.Так же петля оснащена фиксатором положения каждые 90 градусов, а сама она может открываться на 90 градусов в каждую сторону. Цвет- Сатин, Хром.Монтаж - стекло стекло.Высота изделия - 90 мм.Ширина изделия - 55 мм.   В наличии есть другие модели петли и коннекторов этой серии.В наличии есть большой ассортимент ручек как на одно так и на два отверстияДля предотвращения попадания воды за пределы конструкций используются  силиконовые уплотнители и магниты.	https://ckl.com.ua/petlya-dlya-stekla-135--steklo-steklo-203-hrom-nerjaveyka	https://ckl.com.ua/images/p/e/petlya-dlya-stekla-135--steklo-steklo-203-hrom-nerjaveyka-260x260.jpg	in stock	625 UAH		Петли для стеклянных дверей
К 204Х	Петля для стекла 90 ° (стекло-стекло) 204 хром	Душевая петля для стекла 8-10 мм изготовлена из нержавеющей стали методом отливки под давлением.Петля сконструирована специально для угловых душевых кабин, в которых неподвижная панель и створка двери располагаются между собой под 90 градусов.Применение такого материала как нержавеющая сталь позволяет выдерживать до 35 килограмм нагрузки  на одну петлю, а максимальна ширина створки может достигать 800 мм.Так же петля оснащена фиксатором положения каждые 90 градусов, а сама она может открываться на 90 градусов в каждую сторону. Цвет- Сатин, Хром.Монтаж - стекло стекло.Высота изделия - 90 мм.Ширина изделия - 55 мм.   В наличии есть другие модели петли и коннекторов этой серии.В наличии есть большой ассортимент ручек как на одно так и на два отверстияДля предотвращения попадания воды за пределы конструкций используются  силиконовые уплотнители и магниты.	https://ckl.com.ua/petlya-dlya-stekla-90--steklo-steklo-204-hrom	https://ckl.com.ua/images/p/e/petlya-dlya-stekla-90--steklo-steklo-204-hrom-260x260.jpg	in stock	512 UAH		Петли для стеклянных дверей
К 204С	Петля для стекла 90 ° (стекло-стекло) 204 сатин	Душевая петля для стекла 8-10 мм изготовлена из нержавеющей стали методом отливки под давлением.Петля сконструирована специально для угловых душевых кабин, в которых неподвижная панель и створка двери располагаются между собой под 90 градусов.Применение такого материала как нержавеющая сталь позволяет выдерживать до 35 килограмм нагрузки  на одну петлю, а максимальна ширина створки может достигать 800 мм.Так же петля оснащена фиксатором положения каждые 90 градусов, а сама она может открываться на 90 градусов в каждую сторону. Цвет- Сатин, Хром.Монтаж - стекло стекло.Высота изделия - 90 мм.Ширина изделия - 55 мм.   В наличии есть другие модели петли и коннекторов этой серии.В наличии есть большой ассортимент ручек как на одно так и на два отверстияДля предотвращения попадания воды за пределы конструкций используются  силиконовые уплотнители и магниты.	https://ckl.com.ua/petlya-dlya-stekla-90--steklo-steklo-204-satin	https://ckl.com.ua/images/p/e/petlya-dlya-stekla-90--steklo-steklo-204-satin-260x260.jpg	in stock	512 UAH		Петли для стеклянных дверей
К 200В	Петля для стекла 90 ° (стена-стекло) К200В со смещением	Душевая петля для стекла 8-10 мм изготовлена из нержавеющей стали методом отливки под давлением.Петля сконструирована специально для угловых душевых кабин, в которых неподвижная панель и створка двери располагаются между собой под 90 градусов.Применение такого материала как нержавеющая сталь позволяет выдерживать до 35 килограмм нагрузки  на одну петлю, а максимальна ширина створки может достигать 800 мм.Так же петля оснащена фиксатором положения каждые 90 градусов, а сама она может открываться на 90 градусов в каждую сторону.Цвет- Сатин, Хром.Монтаж - стекло стекло.Высота изделия - 90 мм.Ширина изделия - 55 мм.   В наличии есть другие модели петли и коннекторов этой серии.В наличии есть большой ассортимент ручек как на одно так и на два отверстияДля предотвращения попадания воды за пределы конструкций используются  силиконовые уплотнители и магниты.	https://ckl.com.ua/petlya-dlya-stekla-90--stena-steklo-k200v-so-smesheniem	https://ckl.com.ua/images/p/e/petlya-dlya-stekla-90--stena-steklo-k200v-so-smesheniem-260x260.jpg	in stock	426 UAH	LeeVong	Петли для стеклянных дверей
К 102AD	Петля для стекла 180 ° (стекло-стекло) К102AD	Петля для стеклянных дверей толщиной от 8 до 10 мм. прямая ( 180° ) изготовлена из нержавеющей стали, фабричного производства  (Китай ).Петля сконструирована специально для душевых кабин и стеклянных дверей и перегородок  в которых одна неподвижная часть и створка двери расположены в одной линии.Применение такого материала как нержавеющая сталь позволяет выдерживать до 35 килограмм нагрузки  на одну петлю, а максимальна ширина створки может достигать 800 мм.Так же петля оснащена фиксатором положения каждые 90 градусов, а сама она может открываться на 90 градусов в каждую сторону и доводчиком в диапазоне 25° Цвет- Сатин, Хром.Монтаж - стекло стекло.Высота изделия - 90 мм.Ширина изделия - 55 мм.   В наличии есть другие модели петли и коннекторов этой серии.В наличии есть большой ассортимент ручек как на одно так и на два отверстияДля предотвращения попадания воды за пределы конструкций используются  силиконовые уплотнители и магниты.	https://ckl.com.ua/petlya-dlya-stekla-180--steklo-steklo-k102ad	https://ckl.com.ua/images/p/e/petlya-dlya-stekla-180--steklo-steklo-k102ad-260x260.jpg	in stock	710 UAH		Петли для стеклянных дверей
К631	Петля для стекла 90 ° (стена-стекло) К631	Душевая петля для стекла 8-10 мм изготовлена из нержавеющей стали методом отливки под давлением.Монтажная пластина оснащена отверстиями под  четыре дюбеля и располагается по центру петли, что позволяет равномерно переносить нагрузку на несущую поверхность.Применение такого материала как нержавеющая сталь позволяет выдерживать до 35 килограмм нагрузки  на одну петлю, а максимальна ширина створки может достигать 800 мм.Так же петля оснащена фиксатором положения каждые 90 градусов, а сама она может открываться на 90 градусов в каждую сторону.Цвет- Сатин, Хром.Монтаж - стекло стекло.Высота изделия - 90 мм.Ширина изделия - 55 мм.   В наличии есть другие модели петли и коннекторов этой серии.В наличии есть большой ассортимент ручек как на одно так и на два отверстияДля предотвращения попадания воды за пределы конструкций используются  силиконовые уплотнители и магниты.	https://ckl.com.ua/petlya-dlya-stekla-90--stena-steklo-k631	https://ckl.com.ua/images/p/e/petlya-dlya-stekla-90--stena-steklo-k631-260x260.jpg	in stock	852 UAH		Петли для стеклянных дверей
К632	Петля для стекла 180 ° (стекло-стекло) К632	Душевая петля для стекла 8-10 мм изготовлена из нержавеющей стали методом отливки под давлением.Монтажная пластина оснащена отверстиями под  четыре дюбеля и располагается по центру петли, что позволяет равномерно переносить нагрузку на несущую поверхность.Применение такого материала как нержавеющая сталь позволяет выдерживать до 35 килограмм нагрузки  на одну петлю, а максимальна ширина створки может достигать 800 мм.Так же петля оснащена фиксатором положения каждые 90 градусов, а сама она может открываться на 90 градусов в каждую сторону.Цвет- Сатин, Хром.Монтаж - стекло стекло.Высота изделия - 90 мм.Ширина изделия - 55 мм.   В наличии есть другие модели петли и коннекторов этой серии.В наличии есть большой ассортимент ручек как на одно так и на два отверстияДля предотвращения попадания воды за пределы конструкций используются  силиконовые уплотнители и магниты.	https://ckl.com.ua/petlya-dlya-stekla-180--steklo-steklo-k632	https://ckl.com.ua/images/p/e/petlya-dlya-stekla-180--steklo-steklo-k632-260x260.jpg	in stock	1420 UAH		Петли для стеклянных дверей
К105	Петля для стекла 360 ° (пол-потолок) К105 нержавейка	Душевая петля для стекла 8-10 мм изготовлена из нержавеющей стали методом отливки под давлением.Монтажная пластина оснащена отверстиями под  четыре дюбеля и располагается по центру петли, что позволяет равномерно переносить нагрузку на несущую поверхность.Применение такого материала как нержавеющая сталь позволяет выдерживать до 35 килограмм нагрузки  на одну петлю, а максимальна ширина створки может достигать 800 мм.Цвет- Сатин, Хром.Монтаж - стекло стекло.Высота изделия - 90 мм.Ширина изделия - 55 мм.   В наличии есть другие модели петли и коннекторов этой серии.В наличии есть большой ассортимент ручек как на одно так и на два отверстияДля предотвращения попадания воды за пределы конструкций используются  силиконовые уплотнители и магниты.	https://ckl.com.ua/petlya-dlya-stekla-360--pol-potolok-k105-nerjaveyka	https://ckl.com.ua/images/p/e/petlya-dlya-stekla-360--pol-potolok-k105-nerjaveyka-260x260.jpg	in stock	710 UAH		Петли для стеклянных дверей
К205	Петля для стекла 360 ° (пол-потолок) К205	Душевая петля для стекла 8-10 мм изготовлена из сплава нержавеющей стали методом отливки под давлением.Монтажная пластина оснащена отверстиями под  четыре дюбеля и располагается по центру петли, что позволяет равномерно переносить нагрузку на несущую поверхность.Применение такого материала как нержавеющая сталь позволяет выдерживать до 35 килограмм нагрузки  на одну петлю, а максимальна ширина створки может достигать 800 мм.Так же петля оснащена фиксатором положения каждые 90 градусов, а сама она может открываться на 90 градусов в каждую сторону.Цвет- Сатин, Хром.Монтаж - стекло стекло.Высота изделия - 90 мм.Ширина изделия - 55 мм.   В наличии есть другие модели петли и коннекторов этой серии.В наличии есть большой ассортимент ручек как на одно так и на два отверстияДля предотвращения попадания воды за пределы конструкций используются  силиконовые уплотнители и магниты.	https://ckl.com.ua/petlya-dlya-stekla-360--pol-potolok-k205	https://ckl.com.ua/images/p/e/petlya-dlya-stekla-360--pol-potolok-k205-260x260.jpg	in stock	426 UAH		Петли для стеклянных дверей
К 200ВN	Петля для стекла 90 ° (стена-стекло) К200ВN со смещением (Нержавейка)	Душевая петля для стекла 8-10 мм изготовлена из нержавеющей стали методом отливки под давлением.Петля сконструирована специально для угловых душевых кабин, в которых неподвижная панель и створка двери располагаются между собой под 90 градусов.Применение такого материала как нержавеющая сталь позволяет выдерживать до 35 килограмм нагрузки  на одну петлю, а максимальна ширина створки может достигать 800 мм.Так же петля оснащена фиксатором положения каждые 90 градусов, а сама она может открываться на 90 градусов в каждую сторону.Цвет- Сатин, Хром.Монтаж - стекло стекло.Высота изделия - 90 мм.Ширина изделия - 55 мм.   В наличии есть другие модели петли и коннекторов этой серии.В наличии есть большой ассортимент ручек как на одно так и на два отверстияДля предотвращения попадания воды за пределы конструкций используются  силиконовые уплотнители и магниты.	https://ckl.com.ua/petlya-dlya-stekla-90--stena-steklo-k200vn-so-smesheniem-nerjaveyka	https://ckl.com.ua/images/p/e/petlya-dlya-stekla-90--stena-steklo-k200vn-so-smesheniem-nerjaveyka-260x260.jpg	in stock	568 UAH	CKL	Петли для стеклянных дверей
ПУ01	Донный клапан (Pop-up) с гофрой. Сифон душевой кабины.	Донный клапан  ( Pop-up ) металлический полуавтомат с гофрой.Клапан под низкий поддон,( Пятка ).Клапан срабатывает от нажатия и перекрывает или открывает слив воды. Зажимается латунной гайкой и двумя резиновыми прокладками. Гофра накручивается на клапан. гофра рассчитана под низкий поддон и не имеет перелива ( Гидробарьер )	https://ckl.com.ua/donniy-klapan-pop-up-s-gofroy-sifon-dushevoy-kabini	https://ckl.com.ua/images/d/o/donniy-klapan-pop-up-s-gofroy-sifon-dushevoy-kabini-260x260.jpg	in stock	120 UAH		
PU-01	Донный клапан пятка для поддона душевой кабины (Pop-up, Clic-Clack) Клик-клак	Донный клапан металлический ( Pop-up ) полуавтомат. Клапан ( Пятка ).Донный, запорный клапан для поддона душевой кабины и душевого бокса. Клапан срабатывает от нажатия и перекрывает или открывает слив воды. Зажимается латунной гайкой и двумя резиновыми прокладками.	https://ckl.com.ua/donniy-klapan-pyatka-dlya-poddona-dushevoy-kabini-pop-up-clic-clack-klik-klak	https://ckl.com.ua/images/d/o/donniy-klapan-pyatka-dlya-poddona-dushevoy-kabini-pop-up-clic-clack-klik-klak-260x260.jpg	in stock	86 UAH		
SFT-09	Сифон в поддон душевой кабины, с съемным стаканчиком, трап диаметром девять (9) см. (T-09)	Сифон для поддона душевой кабины SFТ-09.Сифон предназначен для установки в нижнюю часть душевого поддона и вывода воды в канализацию.На сифоне нет запорного клапана и он не предназначен для набора воды в емкость поддона.В данном трапе предусмотрен специальный стаканчик для сбора мусора который очень легко вынимается.Форма излива формирует гидрабарьер для предотвращения появления запахов из канализационного отвода нечистот.  Наружный хромированный колпак диаметром 90 мм.	https://ckl.com.ua/sifon-v-poddon-dushevoy-kabini-s-semnim-stakanchikom-trap-diametrom-devyat-9-sm-t-09	https://ckl.com.ua/images/s/i/sifon-v-poddon-dushevoy-kabini-s-semnim-stakanchikom-trap-diametrom-devyat-9-sm-t-09-260x260.jpg	in stock	168 UAH		
ПАС-01	Сифон в душевую кабину, Полуавтомат (ПАС-01)	Сифон в душевую кабину Полуавтомат ( Pas-01 ). Сифон в поддон душевой кабины Полуавтомат ( Pas-01 ) с переливом.Предназначен для установки в высокий поддон.В верхней части сифона расположен перелив с ручкой для открытия и закрытия запорного клапана ( Пробка ) слива.В нижней части расположена гофра для вывода отхода воды в канализацию диаметром 32 мм.	https://ckl.com.ua/sifon-v-dushevuyu-kabinu-poluavtomat-pas-01	https://ckl.com.ua/images/s/i/sifon-v-dushevuyu-kabinu-poluavtomat-pas-01-260x260.jpg	in stock	142 UAH		
SFT-12	Сифон в поддон душевой кабины, с съемным стаканчиком, трап диаметром двенадцать 12 см. (T-12)	Сифон для поддона душевой кабины SFT-12  Сифон предназначен для установки в нижнюю часть душевого поддона и вывода воды в канализацию. На сифоне нет запорного клапана и он не предназначен для набора воды в емкость поддона. В данном трапе предусмотрен специальный стаканчик для сбора мусора который очень легко вынимается. Форма излива формирует гидрабарьер для предотвращения появления запахов из канализационного отвода нечистот.   Наружный хромированный колпак диаметром 115 мм.	https://ckl.com.ua/sifon-v-poddon-dushevoy-kabini-s-semnim-stakanchikom-trap-diametrom-dvenadcat-12-sm-t-12	https://ckl.com.ua/images/s/i/sifon-v-poddon-dushevoy-kabini-s-semnim-stakanchikom-trap-diametrom-dvenadcat-12-sm-t-12-260x260.jpg	in stock	168 UAH		
PU-02	Донный клапан пятка для поддона душевой кабины (Pop-up, Clic-Clack) Клик-клак, усиленный.	Донный клапан металлический хромированный , запорный ( Pop-up ) полуавтомат. Клапан ( Пятка ).Донный клапан предназначен для установки в нижней части поддона душевой кабины.Срабатывает от нажатия с широкой хромированной крышкой.Усилинная нижняя часть крепления механизма срабатывания ( Клик-клак. )	https://ckl.com.ua/donniy-klapan-pyatka-dlya-poddona-dushevoy-kabini-pop-up-clic-clack-klik-klak-usilenniy	https://ckl.com.ua/images/d/o/donniy-klapan-pyatka-dlya-poddona-dushevoy-kabini-pop-up-clic-clack-klik-klak-usilenniy-260x260.jpg	in stock	159 UAH		
